,ID,Label,Category,Set
953,A,ohp,medium,Mid
954,A,ohp,medium,Mid
955,A,ohp,medium,Mid
956,A,ohp,medium,Mid
957,A,ohp,medium,Mid
958,A,ohp,medium,Mid
959,A,ohp,medium,Mid
960,A,ohp,medium,Mid
961,A,ohp,medium,Mid
962,A,ohp,medium,Mid
963,A,ohp,medium,Mid
964,A,ohp,medium,Mid
965,A,ohp,medium,Mid
966,A,ohp,medium,Mid
967,A,ohp,medium,Mid
968,A,ohp,medium,Mid
969,A,ohp,medium,Mid
970,A,ohp,medium,Mid
971,A,ohp,medium,Mid
972,A,ohp,medium,Mid
973,A,ohp,medium,Mid
974,A,ohp,medium,Mid
975,A,ohp,medium,Mid
976,A,ohp,medium,Mid
977,A,ohp,medium,Mid
978,A,ohp,medium,Mid
979,A,ohp,medium,Mid
980,A,ohp,medium,Mid
981,A,ohp,medium,Mid
982,A,ohp,medium,Mid
983,A,ohp,medium,Mid
984,A,ohp,medium,Mid
985,A,ohp,medium,Mid
986,A,ohp,medium,Mid
987,A,ohp,medium,Mid
988,A,ohp,medium,Mid
989,A,ohp,medium,Mid
990,A,ohp,medium,Mid
991,A,ohp,medium,Mid
992,A,ohp,medium,Mid
993,A,ohp,medium,Mid
994,A,ohp,medium,Mid
995,B,ohp,medium,Mid
996,B,ohp,medium,Mid
997,B,ohp,medium,Mid
998,B,ohp,medium,Mid
999,B,ohp,medium,Mid
1000,B,ohp,medium,Mid
1001,B,ohp,medium,Mid
1002,B,ohp,medium,Mid
1003,B,ohp,medium,Mid
1004,B,ohp,medium,Mid
1005,B,ohp,medium,Mid
1006,B,ohp,medium,Mid
1007,B,ohp,medium,Mid
1008,B,ohp,medium,Mid
1009,B,ohp,medium,Mid
1010,B,ohp,medium,Mid
1011,B,ohp,medium,Mid
1012,B,ohp,medium,Mid
1013,B,ohp,medium,Mid
1014,B,ohp,medium,Mid
1015,B,ohp,medium,Mid
1016,B,ohp,medium,Mid
1017,B,ohp,medium,Mid
1018,B,ohp,medium,Mid
1019,B,ohp,medium,Mid
1020,B,ohp,medium,Mid
1021,B,ohp,medium,Mid
1022,B,ohp,medium,Mid
1023,B,ohp,medium,Mid
1024,B,ohp,medium,Mid
1025,B,ohp,medium,Mid
1026,B,ohp,medium,Mid
1027,B,ohp,medium,Mid
1028,B,ohp,medium,Mid
1029,B,ohp,medium,Mid
1030,B,ohp,medium,Mid
1031,B,ohp,medium,Mid
1032,B,ohp,medium,Mid
1033,B,ohp,medium,Mid
1034,B,ohp,medium,Mid
1035,B,ohp,medium,Mid
1036,B,ohp,medium,Mid
1037,B,ohp,medium,Mid
1038,B,ohp,medium,Mid
1039,B,ohp,medium,Mid
1040,B,ohp,medium,Mid
1041,B,ohp,medium,Mid
1042,B,ohp,medium,Mid
1043,B,ohp,medium,Mid
1044,B,ohp,medium,Mid
1045,B,ohp,medium,Mid
1046,B,ohp,medium,Mid
1047,B,ohp,medium,Mid
1048,B,ohp,medium,Mid
1049,B,ohp,medium,Mid
1050,B,ohp,medium,Mid
1051,B,ohp,medium,Mid
1052,B,ohp,medium,Mid
1053,B,ohp,medium,Mid
1054,B,ohp,medium,Mid
1055,B,ohp,medium,Mid
1056,B,ohp,medium,Mid
1057,B,ohp,medium,Mid
1058,B,ohp,medium,Mid
1059,B,ohp,medium,Mid
1060,B,ohp,medium,Mid
1061,B,ohp,medium,Mid
1062,B,ohp,medium,Mid
1063,B,ohp,medium,Mid
1064,B,ohp,medium,Mid
1065,B,ohp,medium,Mid
1066,B,ohp,medium,Mid
1067,B,ohp,medium,Mid
1068,B,ohp,medium,Mid
1069,B,ohp,medium,Mid
1070,B,ohp,medium,Mid
1071,B,ohp,medium,Mid
1072,B,ohp,medium,Mid
1073,B,ohp,medium,Mid
1074,B,ohp,medium,Mid
1075,B,ohp,medium,Mid
1076,B,ohp,medium,Mid
1077,B,ohp,medium,Mid
1078,B,ohp,medium,Mid
1079,B,ohp,medium,Mid
1080,B,ohp,medium,Mid
1081,B,ohp,medium,Mid
1082,B,ohp,medium,Mid
1083,B,ohp,medium,Mid
1084,B,ohp,medium,Mid
1085,B,ohp,medium,Mid
1086,B,ohp,medium,Mid
1087,B,ohp,medium,Mid
1088,B,ohp,medium,Mid
1089,B,ohp,medium,Mid
1090,B,ohp,medium,Mid
1091,B,ohp,medium,Mid
1092,B,ohp,medium,Mid
1093,B,ohp,medium,Mid
1094,B,ohp,medium,Mid
1095,B,ohp,medium,Mid
1096,B,ohp,medium,Mid
1097,B,ohp,medium,Mid
1098,B,ohp,medium,Mid
1099,B,ohp,medium,Mid
1100,B,ohp,medium,Mid
1101,B,ohp,medium,Mid
1102,B,ohp,medium,Mid
1103,B,ohp,medium,Mid
1104,B,ohp,medium,Mid
1105,B,ohp,medium,Mid
1106,B,ohp,medium,Mid
1107,B,ohp,medium,Mid
1108,B,ohp,medium,Mid
1109,B,ohp,medium,Mid
1110,B,ohp,medium,Mid
1111,B,ohp,medium,Mid
1112,B,ohp,medium,Mid
1113,B,ohp,medium,Mid
1114,B,ohp,medium,Mid
1115,B,ohp,medium,Mid
1116,B,ohp,medium,Mid
1117,B,ohp,medium,Mid
1118,B,ohp,medium,Mid
1119,B,ohp,medium,Mid
1120,B,ohp,medium,Mid
1121,B,ohp,medium,Mid
1122,B,ohp,medium,Mid
1123,B,ohp,medium,Mid
1124,B,ohp,medium,Mid
1125,B,ohp,medium,Mid
1126,B,ohp,medium,Mid
1127,B,ohp,medium,Mid
1128,A,ohp,medium,Mid
1129,A,ohp,medium,Mid
1130,A,ohp,medium,Mid
1131,A,ohp,medium,Mid
1132,A,ohp,medium,Mid
1133,A,ohp,medium,Mid
1134,A,ohp,medium,Mid
1135,A,ohp,medium,Mid
1136,A,ohp,medium,Mid
1137,A,ohp,medium,Mid
1138,A,ohp,medium,Mid
1139,A,ohp,medium,Mid
1140,A,ohp,medium,Mid
1141,A,ohp,medium,Mid
1142,A,ohp,medium,Mid
1143,A,ohp,medium,Mid
1144,A,ohp,medium,Mid
1145,A,ohp,medium,Mid
1146,A,ohp,medium,Mid
1147,A,ohp,medium,Mid
1148,A,ohp,medium,Mid
1149,A,ohp,medium,Mid
1150,A,ohp,medium,Mid
1151,A,ohp,medium,Mid
1152,A,ohp,medium,Mid
1153,A,ohp,medium,Mid
1154,A,ohp,medium,Mid
1155,A,ohp,medium,Mid
1156,A,ohp,medium,Mid
1157,A,ohp,medium,Mid
1158,A,ohp,medium,Mid
1159,A,ohp,medium,Mid
1160,A,ohp,medium,Mid
1161,A,ohp,medium,Mid
1162,A,ohp,medium,Mid
1163,A,ohp,medium,Mid
1164,A,ohp,medium,Mid
1165,A,ohp,medium,Mid
1166,A,ohp,medium,Mid
1167,A,ohp,medium,Mid
1168,A,ohp,medium,Mid
1169,A,ohp,medium,Mid
1170,A,ohp,medium,Mid
1171,A,ohp,medium,Mid
1172,A,ohp,medium,Mid
1173,A,ohp,medium,Mid
1174,A,ohp,medium,Mid
1175,A,ohp,medium,Mid
1176,A,ohp,medium,Mid
1177,A,ohp,medium,Mid
1178,A,ohp,medium,Mid
1179,A,ohp,medium,Mid
1180,A,ohp,medium,Mid
1181,A,ohp,medium,Mid
1182,A,ohp,medium,Mid
1183,A,ohp,medium,Mid
1184,A,ohp,medium,Mid
1185,A,ohp,medium,Mid
1186,A,ohp,medium,Mid
1187,A,ohp,medium,Mid
1188,A,ohp,medium,Mid
1189,A,ohp,medium,Mid
1190,A,ohp,medium,Mid
1191,A,ohp,medium,Mid
1192,A,ohp,medium,Mid
1193,A,ohp,medium,Mid
1194,A,ohp,medium,Mid
1195,A,ohp,medium,Mid
1196,A,ohp,medium,Mid
1197,A,ohp,medium,Mid
1198,A,ohp,medium,Mid
1199,A,ohp,medium,Mid
1200,A,ohp,medium,Mid
1201,A,ohp,medium,Mid
1202,A,ohp,medium,Mid
1203,A,ohp,medium,Mid
1204,A,ohp,medium,Mid
1205,A,ohp,medium,Mid
1206,A,ohp,medium,Mid
1207,A,ohp,medium,Mid
1208,A,ohp,medium,Mid
1209,A,ohp,medium,Mid
1210,A,ohp,medium,Mid
1211,A,ohp,medium,Mid
1212,A,ohp,medium,Mid
1213,B,ohp,medium,High
1214,B,ohp,medium,High
1215,B,ohp,medium,High
1216,B,ohp,medium,High
1217,B,ohp,medium,High
1218,B,ohp,medium,High
1219,B,ohp,medium,High
1220,B,ohp,medium,High
1221,B,ohp,medium,High
1222,B,ohp,medium,High
1223,B,ohp,medium,High
1224,B,ohp,medium,High
1225,B,ohp,medium,High
1226,B,ohp,medium,High
1227,B,ohp,medium,High
1228,B,ohp,medium,High
1229,B,ohp,medium,High
1230,B,ohp,medium,High
1231,B,ohp,medium,High
1232,B,ohp,medium,High
1233,B,ohp,medium,High
1234,B,ohp,medium,High
1235,B,ohp,medium,High
1236,B,ohp,medium,High
1237,B,ohp,medium,High
1238,B,ohp,medium,High
1239,B,ohp,medium,High
1240,B,ohp,medium,High
1241,B,ohp,medium,High
1242,B,ohp,medium,High
1243,B,ohp,medium,High
1244,B,ohp,medium,High
1245,B,ohp,medium,High
1246,B,ohp,medium,High
1247,B,ohp,medium,High
1248,B,ohp,medium,High
1249,B,ohp,medium,High
1250,B,ohp,medium,High
1251,B,ohp,medium,High
1252,B,ohp,medium,High
1253,B,ohp,medium,High
1254,B,ohp,medium,High
1255,B,ohp,medium,High
1256,B,ohp,medium,High
1257,B,ohp,medium,High
1258,B,ohp,medium,High
1259,B,ohp,medium,High
1260,B,ohp,medium,High
1261,B,ohp,medium,High
1262,B,ohp,medium,High
1263,B,ohp,medium,High
1264,B,ohp,medium,High
1265,B,ohp,medium,High
1266,B,ohp,medium,High
1267,B,ohp,medium,High
1268,B,ohp,medium,High
1269,B,ohp,medium,High
1270,B,ohp,medium,High
1271,B,ohp,medium,High
1272,B,ohp,medium,High
1273,B,ohp,medium,High
1274,B,ohp,medium,High
1275,B,ohp,medium,High
1276,B,ohp,medium,High
1277,B,ohp,medium,High
1278,B,ohp,medium,High
1279,B,ohp,medium,High
1280,B,ohp,medium,High
1281,B,ohp,medium,High
1282,B,ohp,medium,High
1283,A,ohp,medium,High
1284,A,ohp,medium,High
1285,A,ohp,medium,High
1286,A,ohp,medium,High
1287,A,ohp,medium,High
1288,A,ohp,medium,High
1289,A,ohp,medium,High
1290,A,ohp,medium,High
1291,A,ohp,medium,High
1292,A,ohp,medium,High
1293,A,ohp,medium,High
1294,A,ohp,medium,High
1295,A,ohp,medium,High
1296,A,ohp,medium,High
1297,A,ohp,medium,High
1298,A,ohp,medium,High
1299,A,ohp,medium,High
1300,A,ohp,medium,High
1301,A,ohp,medium,High
1302,A,ohp,medium,High
1303,A,ohp,medium,High
1304,A,ohp,medium,High
1305,A,ohp,medium,High
1306,A,ohp,medium,High
1307,A,ohp,medium,High
1308,A,ohp,medium,High
1309,A,ohp,medium,High
1310,A,ohp,medium,High
1311,A,ohp,medium,High
1312,A,ohp,medium,High
1313,A,ohp,medium,High
1314,A,ohp,medium,High
1315,A,ohp,medium,High
1316,A,ohp,medium,High
1317,A,ohp,medium,High
1318,A,ohp,medium,High
1319,A,ohp,medium,High
1320,A,ohp,medium,High
1321,A,ohp,medium,High
1322,A,ohp,medium,High
1323,A,ohp,medium,High
1324,A,ohp,medium,High
1325,A,ohp,medium,High
1326,A,ohp,medium,High
1327,A,ohp,medium,High
1328,A,ohp,medium,High
1329,A,ohp,medium,High
1330,A,ohp,medium,High
1331,A,ohp,medium,High
1332,A,ohp,medium,High
1333,A,ohp,medium,High
1334,A,ohp,medium,High
1335,A,ohp,medium,High
1336,A,ohp,medium,High
1337,A,ohp,medium,High
1338,A,ohp,medium,High
1339,A,ohp,medium,High
1340,A,ohp,medium,High
1341,A,ohp,medium,High
1342,A,ohp,medium,High
1343,A,ohp,medium,High
1344,A,ohp,medium,High
1345,A,ohp,medium,High
1346,A,ohp,medium,High
1347,A,ohp,medium,High
1348,A,ohp,medium,High
1349,A,ohp,medium,High
1350,A,ohp,medium,High
1351,A,ohp,medium,High
1352,A,ohp,medium,High
1353,A,ohp,medium,High
1354,A,ohp,medium,High
1355,A,ohp,medium,High
1356,A,ohp,medium,High
1357,A,ohp,medium,High
1358,A,ohp,medium,High
1359,A,ohp,medium,High
1360,A,ohp,medium,High
1361,A,ohp,medium,High
1362,A,ohp,medium,High
1363,A,ohp,medium,High
1364,A,ohp,medium,High
1365,A,ohp,medium,High
1366,A,ohp,medium,High
1367,A,ohp,medium,High
1368,A,ohp,medium,High
1369,A,ohp,medium,High
1370,A,ohp,medium,High
1371,A,ohp,medium,High
1372,A,ohp,medium,High
1373,A,ohp,medium,High
1374,A,ohp,medium,High
1375,A,ohp,medium,High
1376,A,ohp,medium,High
1377,A,ohp,medium,High
1378,A,ohp,medium,High
1379,A,ohp,medium,High
1380,A,squat,medium,Low
1381,A,squat,medium,Low
1382,A,squat,medium,Low
1383,A,squat,medium,Low
1384,A,squat,medium,Low
1385,A,squat,medium,Low
1386,A,squat,medium,Low
1387,A,squat,medium,Low
1388,A,squat,medium,Low
1389,A,squat,medium,Low
1390,A,squat,medium,Low
1391,A,squat,medium,Low
1392,A,squat,medium,Low
1393,A,squat,medium,Low
1394,A,squat,medium,Low
1395,A,squat,medium,Low
1396,A,squat,medium,Low
1397,A,squat,medium,Low
1398,A,squat,medium,Low
1399,A,squat,medium,Low
1400,A,squat,medium,Low
1401,A,squat,medium,Low
1402,A,squat,medium,Low
1403,A,squat,medium,Low
1404,A,squat,medium,Low
1405,A,squat,medium,Low
1406,A,squat,medium,Low
1407,A,squat,medium,Low
1408,A,squat,medium,Low
1409,A,squat,medium,Low
1410,A,squat,medium,Low
1411,A,squat,medium,Low
1412,A,squat,medium,Low
1413,A,squat,medium,Low
1414,A,squat,medium,Low
1415,A,squat,medium,Low
1416,A,squat,medium,Low
1417,A,squat,medium,Low
1418,A,squat,medium,Low
1419,A,squat,medium,Low
1420,A,squat,medium,Low
1421,A,squat,medium,Low
1422,A,squat,medium,Low
1423,A,squat,medium,Low
1424,A,squat,medium,Low
1425,A,squat,medium,Low
1426,A,squat,medium,Low
1427,A,squat,medium,Low
1428,A,squat,medium,Low
1429,A,squat,medium,Low
1430,A,squat,medium,Low
1431,A,squat,medium,Low
1432,A,squat,medium,Low
1433,A,squat,medium,Low
1434,A,squat,medium,Low
1435,A,squat,medium,Low
1436,A,squat,medium,Low
1437,A,squat,medium,Low
1438,A,squat,medium,Low
1439,A,squat,medium,Low
1440,A,squat,medium,Low
1441,A,squat,medium,Low
1442,A,squat,medium,Low
1443,A,squat,medium,Low
1444,A,squat,medium,Low
1445,A,squat,medium,Low
1446,A,squat,medium,Low
1447,A,squat,medium,Low
1448,A,squat,medium,Low
1449,A,squat,medium,Low
1450,A,squat,medium,Low
1451,A,squat,medium,Low
1452,A,squat,medium,Low
1453,A,squat,medium,Low
1454,A,squat,medium,Low
1455,A,squat,medium,Low
1456,A,squat,medium,Low
1457,A,squat,medium,Low
1458,A,squat,medium,Low
1459,A,squat,medium,Low
1460,A,squat,medium,Low
1461,B,squat,medium,Mid
1462,B,squat,medium,Mid
1463,B,squat,medium,Mid
1464,B,squat,medium,Mid
1465,B,squat,medium,Mid
1466,B,squat,medium,Mid
1467,B,squat,medium,Mid
1468,B,squat,medium,Mid
1469,B,squat,medium,Mid
1470,B,squat,medium,Mid
1471,B,squat,medium,Mid
1472,B,squat,medium,Mid
1473,B,squat,medium,Mid
1474,B,squat,medium,Mid
1475,B,squat,medium,Mid
1476,B,squat,medium,Mid
1477,B,squat,medium,Mid
1478,B,squat,medium,Mid
1479,B,squat,medium,Mid
1480,B,squat,medium,Mid
1481,B,squat,medium,Mid
1482,B,squat,medium,Mid
1483,B,squat,medium,Mid
1484,B,squat,medium,Mid
1485,B,squat,medium,Mid
1486,B,squat,medium,Mid
1487,B,squat,medium,Mid
1488,B,squat,medium,Mid
1489,B,squat,medium,Mid
1490,B,squat,medium,Mid
1491,B,squat,medium,Mid
1492,B,squat,medium,Mid
1493,B,squat,medium,Mid
1494,B,squat,medium,Mid
1495,B,squat,medium,Mid
1496,B,squat,medium,Mid
1497,B,squat,medium,Mid
1498,B,squat,medium,Mid
1499,B,squat,medium,Mid
1500,B,squat,medium,Mid
1501,B,squat,medium,Mid
1502,B,squat,medium,Mid
1503,B,squat,medium,Mid
1504,B,squat,medium,Mid
1505,B,squat,medium,Mid
1506,B,squat,medium,Mid
1507,B,squat,medium,Mid
1508,B,squat,medium,Mid
1509,B,squat,medium,Mid
1510,B,squat,medium,Mid
1511,B,squat,medium,Mid
1512,B,squat,medium,Mid
1513,B,squat,medium,Mid
1514,B,squat,medium,Mid
1515,B,squat,medium,Mid
1516,B,squat,medium,Mid
1517,B,squat,medium,Mid
1518,B,squat,medium,Mid
1519,B,squat,medium,Mid
1520,B,squat,medium,Mid
1521,B,squat,medium,Mid
1522,B,squat,medium,Mid
1523,B,squat,medium,Mid
1524,B,squat,medium,Mid
1525,B,squat,medium,Mid
1526,B,squat,medium,Mid
1527,B,squat,medium,Mid
1528,B,squat,medium,Mid
1529,B,squat,medium,Mid
1530,B,squat,medium,Mid
1531,B,squat,medium,Mid
1532,B,squat,medium,Mid
1533,B,squat,medium,Mid
1534,B,squat,medium,Mid
1535,B,squat,medium,Mid
1536,B,squat,medium,Mid
1537,B,squat,medium,Mid
1538,B,squat,medium,Mid
1539,B,squat,medium,Mid
1540,B,squat,medium,Mid
1541,B,squat,medium,Mid
1542,B,squat,medium,Mid
1543,B,squat,medium,Mid
1544,B,squat,medium,Mid
1545,B,squat,medium,Mid
1546,B,squat,medium,Mid
1547,B,squat,medium,Mid
1548,B,squat,medium,Mid
1549,B,squat,medium,Mid
1550,B,squat,medium,Mid
1551,B,squat,medium,Mid
1552,B,squat,medium,Mid
1553,B,squat,medium,Mid
1554,B,squat,medium,Mid
1555,B,squat,medium,Mid
1556,B,squat,medium,Mid
1557,B,squat,medium,Mid
1558,B,squat,medium,Mid
1559,B,squat,medium,Mid
1560,B,squat,medium,Mid
1561,B,squat,medium,Mid
1562,B,squat,medium,Mid
1563,B,squat,medium,Mid
1564,B,squat,medium,Mid
1565,B,squat,medium,Mid
1566,B,squat,medium,Mid
1567,B,squat,medium,Mid
1568,B,squat,medium,Mid
1569,B,squat,medium,Mid
1570,B,squat,medium,Mid
1571,B,squat,medium,Mid
1572,B,squat,medium,Mid
1573,B,squat,medium,Mid
1574,B,squat,medium,Mid
1575,B,squat,medium,Mid
1576,B,squat,medium,Mid
1577,B,squat,medium,Mid
1578,B,squat,medium,Mid
1579,B,squat,medium,Mid
1580,B,squat,medium,Mid
1581,B,squat,medium,Mid
1582,B,squat,medium,Mid
1583,B,squat,medium,Mid
1584,B,squat,medium,Mid
1585,B,squat,medium,Mid
1586,A,squat,medium,Mid
1587,A,squat,medium,Mid
1588,A,squat,medium,Mid
1589,A,squat,medium,Mid
1590,A,squat,medium,Mid
1591,A,squat,medium,Mid
1592,A,squat,medium,Mid
1593,A,squat,medium,Mid
1594,A,squat,medium,Mid
1595,A,squat,medium,Mid
1596,A,squat,medium,Mid
1597,A,squat,medium,Mid
1598,A,squat,medium,Mid
1599,A,squat,medium,Mid
1600,A,squat,medium,Mid
1601,A,squat,medium,Mid
1602,A,squat,medium,Mid
1603,A,squat,medium,Mid
1604,A,squat,medium,Mid
1605,A,squat,medium,Mid
1606,A,squat,medium,Mid
1607,A,squat,medium,Mid
1608,A,squat,medium,Mid
1609,A,squat,medium,Mid
1610,A,squat,medium,Mid
1611,A,squat,medium,Mid
1612,A,squat,medium,Mid
1613,A,squat,medium,Mid
1614,A,squat,medium,Mid
1615,A,squat,medium,Mid
1616,A,squat,medium,Mid
1617,A,squat,medium,Mid
1618,A,squat,medium,Mid
1619,A,squat,medium,Mid
1620,A,squat,medium,Mid
1621,A,squat,medium,Mid
1622,A,squat,medium,Mid
1623,A,squat,medium,Mid
1624,A,squat,medium,Mid
1625,A,squat,medium,Mid
1626,A,squat,medium,Mid
1627,A,squat,medium,Mid
1628,A,squat,medium,Mid
1629,A,squat,medium,Mid
1630,A,squat,medium,Mid
1631,A,squat,medium,Mid
1632,A,squat,medium,Mid
1633,A,squat,medium,Mid
1634,A,squat,medium,Mid
1635,A,squat,medium,Mid
1636,A,squat,medium,Mid
1637,A,squat,medium,Mid
1638,A,squat,medium,Mid
1639,A,squat,medium,Mid
1640,A,squat,medium,Mid
1641,A,squat,medium,Mid
1642,A,squat,medium,Mid
1643,A,squat,medium,Mid
1644,A,squat,medium,Mid
1645,A,squat,medium,Mid
1646,A,squat,medium,Mid
1647,A,squat,medium,Mid
1648,A,squat,medium,Mid
1649,A,squat,medium,Mid
1650,A,squat,medium,Mid
1651,A,squat,medium,Mid
1652,A,squat,medium,Mid
1653,A,squat,medium,Mid
1654,A,squat,medium,Mid
1655,A,squat,medium,Mid
1656,A,squat,medium,Mid
1657,A,squat,medium,Mid
1658,A,squat,medium,Mid
1659,A,squat,medium,Mid
1660,A,squat,medium,Mid
1661,A,squat,medium,Mid
1662,A,squat,medium,Mid
1663,A,squat,medium,Mid
1664,A,squat,medium,Mid
1665,A,squat,medium,Mid
1666,A,squat,medium,Mid
1667,A,squat,medium,Mid
1668,A,squat,medium,Mid
1669,A,squat,medium,Mid
1670,A,squat,medium,Mid
1671,A,squat,medium,Mid
1672,A,squat,medium,Mid
1673,A,squat,medium,Mid
1674,A,squat,medium,Mid
1675,A,squat,medium,Mid
1676,A,squat,medium,Mid
1677,A,squat,medium,Mid
1678,A,squat,medium,Mid
1679,A,squat,medium,Mid
1680,A,squat,medium,Mid
1681,A,squat,medium,Mid
1682,A,squat,medium,Mid
1683,A,squat,medium,Mid
1684,A,squat,medium,Mid
1685,A,squat,medium,Mid
1686,A,squat,medium,Mid
1687,A,squat,medium,Mid
1688,A,squat,medium,Mid
1689,A,squat,medium,Mid
1690,A,squat,medium,Mid
1691,A,squat,medium,Mid
1692,A,squat,medium,Mid
1693,A,squat,medium,Mid
1694,A,squat,medium,Mid
1695,A,squat,medium,Mid
1696,A,squat,medium,Mid
1697,A,squat,medium,Mid
1698,A,squat,medium,Mid
1699,A,squat,medium,Mid
1700,A,squat,medium,Mid
1701,A,squat,medium,Mid
1702,A,squat,medium,Mid
1703,A,squat,medium,Mid
1704,A,squat,medium,Mid
1705,A,squat,medium,Mid
1706,A,squat,medium,Mid
1707,A,squat,medium,Mid
1708,A,squat,medium,Mid
1709,A,squat,medium,Mid
1710,A,squat,medium,Mid
1711,A,squat,medium,Mid
1712,A,squat,medium,Low
1713,A,squat,medium,Low
1714,A,squat,medium,Low
1715,A,squat,medium,Low
1716,A,squat,medium,Low
1717,A,squat,medium,Low
1718,A,squat,medium,Low
1719,A,squat,medium,Low
1720,A,squat,medium,Low
1721,A,squat,medium,Low
1722,A,squat,medium,Low
1723,A,squat,medium,Low
1724,A,squat,medium,Low
1725,A,squat,medium,Low
1726,A,squat,medium,Low
1727,A,squat,medium,Low
1728,A,squat,medium,Low
1729,A,squat,medium,Low
1730,A,squat,medium,Low
1731,A,squat,medium,Low
1732,A,squat,medium,Low
1733,A,squat,medium,Low
1734,A,squat,medium,Low
1735,A,squat,medium,Low
1736,A,squat,medium,Low
1737,A,squat,medium,Low
1738,A,squat,medium,Low
1739,A,squat,medium,Low
1740,A,squat,medium,Low
1741,A,squat,medium,Low
1742,A,squat,medium,Low
1743,A,squat,medium,Low
1744,A,squat,medium,Low
1745,A,squat,medium,Low
1746,A,squat,medium,Low
1747,A,squat,medium,Low
1748,A,squat,medium,Low
1749,A,squat,medium,Low
1750,A,squat,medium,Low
1751,A,squat,medium,Low
1752,A,squat,medium,Low
1753,A,squat,medium,Low
1754,A,squat,medium,Low
1755,A,squat,medium,Low
1756,A,squat,medium,Low
1757,A,squat,medium,Low
1758,A,squat,medium,Low
1759,A,squat,medium,Low
1760,A,squat,medium,Low
1761,A,squat,medium,Low
1762,A,squat,medium,Low
1763,A,squat,medium,Low
1764,A,squat,medium,Low
1765,A,squat,medium,Low
1766,A,squat,medium,Low
1767,A,squat,medium,Low
1768,A,squat,medium,Low
1769,A,squat,medium,Low
1770,A,squat,medium,Low
1771,A,squat,medium,Low
1772,A,squat,medium,Low
1773,A,squat,medium,Low
1774,A,squat,medium,Low
1775,A,squat,medium,Low
1776,A,squat,medium,Low
1777,A,squat,medium,Low
1778,A,squat,medium,Low
1779,A,squat,medium,Low
1780,A,squat,medium,Low
1781,A,squat,medium,Low
1782,A,squat,medium,Low
1783,A,squat,medium,Low
1784,A,squat,medium,Low
1785,A,squat,medium,Low
1786,A,squat,medium,Low
1787,A,squat,medium,Low
1788,A,squat,medium,Low
1789,A,squat,medium,Low
1790,A,squat,medium,Low
1791,A,squat,medium,Low
1792,A,squat,medium,Low
1793,A,squat,medium,Low
1794,A,squat,medium,Low
1795,A,squat,medium,Low
1796,A,squat,medium,Low
1797,A,squat,medium,Low
1798,A,squat,medium,Low
1799,A,squat,medium,Low
1800,A,squat,medium,Low
1801,A,squat,medium,Low
1802,A,squat,medium,Low
1803,A,squat,medium,Low
1804,A,squat,medium,Low
1805,A,squat,medium,Low
1806,A,squat,medium,Low
1807,A,squat,medium,Low
1808,A,squat,medium,Low
1809,A,squat,medium,Low
1810,A,squat,medium,Low
1811,A,squat,medium,Low
1812,A,squat,medium,Low
1813,A,squat,medium,Low
1814,A,squat,medium,Low
1815,A,squat,medium,Low
1816,A,squat,medium,Low
1817,A,squat,medium,Low
1818,A,squat,medium,Low
1819,A,squat,medium,Low
1820,A,squat,medium,Low
1821,A,squat,medium,Low
1822,A,squat,medium,Low
1823,A,squat,medium,Low
1824,A,squat,medium,Low
1825,A,squat,medium,Low
1826,A,squat,medium,Low
1827,A,squat,medium,Low
1828,A,squat,medium,Low
1829,A,squat,medium,Low
1830,A,squat,medium,Low
1831,A,squat,medium,Low
1832,A,squat,medium,Low
1833,A,squat,medium,Low
1834,A,squat,medium,Low
1835,A,squat,medium,Low
1836,A,squat,medium,Low
1837,A,squat,medium,Low
1838,A,squat,medium,Low
1839,A,squat,medium,Low
1840,A,squat,medium,Low
1841,A,squat,medium,Low
1842,A,squat,medium,Low
1843,A,dead,medium,High
1844,A,dead,medium,High
1845,A,dead,medium,High
1846,A,dead,medium,High
1847,A,dead,medium,High
1848,A,dead,medium,High
1849,A,dead,medium,High
1850,A,dead,medium,High
1851,A,dead,medium,High
1852,A,dead,medium,High
1853,A,dead,medium,High
1854,A,dead,medium,High
1855,A,dead,medium,High
1856,A,dead,medium,High
1857,A,dead,medium,High
1858,A,dead,medium,High
1859,A,dead,medium,High
1860,A,dead,medium,High
1861,A,dead,medium,High
1862,A,dead,medium,High
1863,A,dead,medium,High
1864,A,dead,medium,High
1865,A,dead,medium,High
1866,A,dead,medium,High
1867,A,dead,medium,High
1868,A,dead,medium,High
1869,A,dead,medium,High
1870,A,dead,medium,High
1871,A,dead,medium,High
1872,A,dead,medium,High
1873,A,dead,medium,High
1874,A,dead,medium,High
1875,A,dead,medium,High
1876,A,dead,medium,High
1877,A,dead,medium,High
1878,A,dead,medium,High
1879,A,dead,medium,High
1880,A,dead,medium,High
1881,A,dead,medium,High
1882,A,dead,medium,High
1883,A,dead,medium,High
1884,A,dead,medium,High
1885,A,dead,medium,High
1886,A,dead,medium,High
1887,A,dead,medium,High
1888,A,dead,medium,High
1889,A,dead,medium,High
1890,A,dead,medium,High
1891,A,dead,medium,High
1892,A,dead,medium,High
1893,A,dead,medium,High
1894,A,dead,medium,High
1895,A,dead,medium,High
1896,A,dead,medium,High
1897,A,dead,medium,High
1898,A,dead,medium,High
1899,A,dead,medium,High
1900,A,dead,medium,High
1901,A,dead,medium,High
1902,A,dead,medium,High
1903,A,dead,medium,High
